Country Name,Country Code,Region,IncomeGroup,SpecialNotes,TableName,year,co2_emissions
Philippines,PHL,East Asia & Pacific,Lower middle income,PSA (Philippine Statistics Authority) and Bank's country office ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Philippines,1960,0.317249003493127
Palau,PLW,East Asia & Pacific,High income,IMF Article IV  ; Source of population estimates: United Nations World Population Prospects. Fiscal year ends on September 30; reporting period for national accounts data: FY.,Palau,1960,1.5212611491391799
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,National Statistical Office - Papua New Guinea and IMF. ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Papua New Guinea,1960,0.08936442800111599
Poland,POL,Europe & Central Asia,High income,Eurostat; Statistics Poland ; Source of population estimates: Eurostat,Poland,1960,6.74036258180107
Portugal,PRT,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 200.482 Portuguese escudo. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Portugal,1960,0.928578089430729
Paraguay,PRY,Latin America & Caribbean,Upper middle income,Central Bank of Paraguay ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Paraguay,1960,0.15994797346120998
French Polynesia,PYF,East Asia & Pacific,High income,Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,French Polynesia,1960,0.46967057738613704
Qatar,QAT,Middle East & North Africa,High income,"National Accounts Bulletin, 2018 - Central Statistical Bureau, Kuwait ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Qatar,1960,3.7146716191119395
Romania,ROU,Europe & Central Asia,Upper middle income,Eurostat; National Institute of Statistics ; Source of population estimates: Eurostat,Romania,1960,2.9038120205433797
Rwanda,RWA,Sub-Saharan Africa,Low income,National Institute of Statistics of Rwanda  ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Rwanda,1960,0.0362521254995862
Saudi Arabia,SAU,Middle East & North Africa,High income,"General Authority for Statistics and Haver Analytics, Inc. (Source for Haver:  General Authority for Statistics) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Saudi Arabia,1960,0.655055537216211
Sudan,SDN,Sub-Saharan Africa,Lower middle income,"Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Demographic data (total population, life expectancy, fertility, child mortality, migration), education series, and HIV prevalence are reported separately for Sudan and South Sudan; see specific notes for other series. National accounts data exclude South Sudan after July 9, 2011. Other data reported for Sudan generally include South Sudan to 2011 unless otherwise noted. External debt data and land-related data (including population density, but excluding surface area after 2010) for all years include South Sudan.",Sudan,1960,0.12978371368493
Senegal,SEN,Sub-Saharan Africa,Low income,DPEE (Direction de la  Prévision et des Etudes Economique) and ANSD (Agence Nationale de la Statistique et de la Démographie) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Senegal,1960,0.258436815603591
Singapore,SGP,East Asia & Pacific,High income,Monetary Authority of Singapore - Central Bank ; Source of population estimates: Department of Statistics Singapore. Fiscal year end: March 31; reporting period for national accounts data: CY.,Singapore,1960,0.846367832847425
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,Bank's country office ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Solomon Islands,1960,0.0933348039298865
Sierra Leone,SLE,Sub-Saharan Africa,Low income,"Statistics Sierra Leone, IMF Article IV ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: June 30; reporting period for national accounts data: CY.",Sierra Leone,1960,0.31128896744169804
El Salvador,SLV,Latin America & Caribbean,Lower middle income,Central Bank of El Salvador ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,El Salvador,1960,0.224301720765037
Somalia,SOM,Sub-Saharan Africa,Low income,"The World Bank and Fund Staff Estimates, 2018; (see also: https://www.imf.org/en/News/Articles/2018/07/06/pr18283-somalia-2nd-and-final-review-under-the-staff-monitored-program)
 ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Somalia,1960,0.0306032735752901
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,STP authorities  ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,São Tomé and Principe,1960,0.17121379546480303
Suriname,SUR,Latin America & Caribbean,Upper middle income,General Bureau of Statistics  ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Suriname,1960,1.49226461033363
Sweden,SWE,Europe & Central Asia,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. Fiscal year end: June 30; reporting period for national accounts data: CY.,Sweden,1960,6.576406584350701
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,Central Statistical Office of Swaziland ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.,Eswatini,1960,0.0945173466523853
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Syrian Arab Republic,1960,0.7047741429343579
Chad,TCD,Sub-Saharan Africa,Low income,IMF and Chadian authorities ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Chad,1960,0.0183252692820113
Togo,TGO,Sub-Saharan Africa,Low income,Ministry of Economy and Finance ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Togo,1960,0.0417623898063477
Thailand,THA,East Asia & Pacific,Upper middle income,NESDB ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: September 30; reporting period for national accounts data: CY.,Thailand,1960,0.13558591351115598
Tonga,TON,East Asia & Pacific,Upper middle income,Tonga Department of Statistics ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Tonga,1960,0.178584763234363
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,Central Bank of Trinidad and Tobago ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Trinidad and Tobago,1960,3.04258325780603
Tunisia,TUN,Middle East & North Africa,Lower middle income,"National Bureau of Statistics, Central Bank, Ministry of Investment Development and International Cooperation (Planning Dept) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Tunisia,1960,0.41356489265769897
Turkey,TUR,Europe & Central Asia,Upper middle income,Turkish Statistical Institute ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Turkey,1960,0.61227163432182
